"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
8.11829560056192e-21,0.197093350962712,0.151,0.083,8.43653278810395e-17,"LM1","CG6066"
8.19894029937255e-21,0.168390680786126,0.435,0.301,8.52033875910795e-17,"LM1","Rheb"
8.85757017011009e-21,0.205995899870708,0.372,0.253,9.20478692077841e-17,"LM1","ND-B14.7"
9.4154316645227e-21,0.23860328609339,0.235,0.146,9.78451658577199e-17,"LM1","CG10098"
9.41761933328078e-21,0.176708736923137,0.288,0.185,9.78679001114538e-17,"LM1","SNF4Agamma"
9.68660185427797e-21,1.54681439264523,0.03,0.008,1.00663166469657e-16,"LM1","Sulf1"
1.00663486510889e-20,0.196477224042488,0.175,0.1,1.04609495182115e-16,"LM1","Rrp40"
1.02352036346249e-20,0.145178457663844,0.384,0.258,1.06364236171022e-16,"LM1","how"
1.12521163676703e-20,0.121234111502227,0.282,0.178,1.1693199329283e-16,"LM1","Akt1"
1.16178074854721e-20,0.323399450981532,0.225,0.139,1.20732255389026e-16,"LM1","mRpS10"
1.27400093987826e-20,0.328664125110729,0.153,0.085,1.32394177672148e-16,"LM1","CG8026"
1.28690702540976e-20,0.204520221656908,0.219,0.133,1.33735378080582e-16,"LM1","beta4GalNAcTB"
1.3075789435945e-20,0.192646713567386,0.342,0.227,1.3588360381834e-16,"LM1","Src42A"
1.37030461748713e-20,0.483768023175843,0.113,0.057,1.42402055849262e-16,"LM1","CG12659"
1.38068142391937e-20,-0.490449339043183,0.583,0.637,1.43480413573701e-16,"LM1","NimB4"
1.41691243824573e-20,0.339297929808304,0.192,0.115,1.47245540582497e-16,"LM1","CG2656"
1.44772925636287e-20,0.204973991511998,0.19,0.112,1.50448024321229e-16,"LM1","BicD"
1.49177083677038e-20,0.221296041213671,0.478,0.344,1.55024825357178e-16,"LM1","Rpn11"
1.55254699041002e-20,0.222939339495608,0.211,0.127,1.6134068324341e-16,"LM1","CG7638"
1.55768385283507e-20,0.3039749091013,0.123,0.064,1.6187450598662e-16,"LM1","CG43346"
1.60170212641247e-20,0.162164846660226,0.219,0.133,1.66448884976784e-16,"LM1","CG1486"
1.6217967223005e-20,0.231911252892376,0.48,0.347,1.68537115381468e-16,"LM1","CG11444"
1.75368435486355e-20,0.186991130622684,0.177,0.102,1.8224287815742e-16,"LM1","CG11555"
1.75584648907099e-20,0.236314804678691,0.216,0.132,1.82467567144257e-16,"LM1","CG32409"
1.86439484457057e-20,0.195771232487668,0.286,0.184,1.93747912247774e-16,"LM1","CG6878"
1.95400970158683e-20,0.196693583898216,0.256,0.161,2.03060688188903e-16,"LM1","mRpL23"
2.04571261237802e-20,0.240158672851536,0.353,0.24,2.12590454678323e-16,"LM1","cic"
2.21111202987898e-20,0.120310725797088,0.31,0.201,2.29778762145024e-16,"LM1","mRpL34"
2.22563471588131e-20,0.565157238949466,0.083,0.038,2.31287959674386e-16,"LM1","CG11601"
2.27668797921381e-20,0.199476982984134,0.271,0.173,2.36593414799899e-16,"LM1","Rpe"
2.29469294339824e-20,1.10806972349211,0.041,0.013,2.38464490677945e-16,"LM1","CG32407"
2.35799803842908e-20,-0.717692197864548,0.332,0.408,2.4504315615355e-16,"LM1","Nepl19"
2.40042434551264e-20,0.619593146352455,0.106,0.053,2.49452097985673e-16,"LM1","tamo"
2.41257461721374e-20,0.345338885197563,0.187,0.11,2.50714754220852e-16,"LM1","Stlk"
2.53323464896676e-20,0.244625632185296,0.449,0.312,2.63253744720625e-16,"LM1","CG31705"
2.54832283483591e-20,0.205532031759792,0.355,0.24,2.64821708996148e-16,"LM1","mRpS21"
2.62139974228241e-20,0.220784025042381,0.206,0.124,2.72415861217988e-16,"LM1","CG6693"
2.62641155827744e-20,0.227766617642516,0.168,0.096,2.72936689136191e-16,"LM1","CG3817"
2.70073757828251e-20,0.395633860366854,0.129,0.069,2.80660649135119e-16,"LM1","CG14618"
2.70918943622379e-20,0.225083637907335,0.241,0.151,2.81538966212376e-16,"LM1","CG5196"
2.8254022867195e-20,0.407341506443216,0.134,0.072,2.9361580563589e-16,"LM1","Arl5"
2.90190394289069e-20,0.183310416128632,0.37,0.251,3.015658577452e-16,"LM1","Srp54k"
3.12195847134999e-20,0.248792373371788,0.212,0.129,3.24433924342691e-16,"LM1","pcx"
3.12433442266658e-20,0.125711744218553,0.362,0.243,3.24680833203511e-16,"LM1","Sap47"
3.26716827906486e-20,0.239023145386836,0.482,0.349,3.39524127560421e-16,"LM1","zetaCOP"
3.32476634388259e-20,0.176477787010853,0.339,0.226,3.45509718456279e-16,"LM1","atl"
3.36901096933193e-20,0.404076705647864,0.139,0.076,3.50107619932975e-16,"LM1","CG10778"
3.52414011690485e-20,0.649427942162816,0.089,0.042,3.66228640948752e-16,"LM1","Suv3"
3.61210500857469e-20,0.272446565341019,0.248,0.158,3.75369952491081e-16,"LM1","NijA"
3.64866592541887e-20,0.25009826767553,0.193,0.115,3.79169362969529e-16,"LM1","ova"
3.70557850363984e-20,0.230854550775615,0.573,0.427,3.85083718098252e-16,"LM1","Hrb87F"
3.7681589912961e-20,0.18122655002725,0.213,0.129,3.91587082375491e-16,"LM1","faf"
3.8172238182847e-20,0.570987921750556,0.099,0.049,3.96685899196146e-16,"LM1","Rilpl"
3.82017919824608e-20,0.207045504910085,0.39,0.268,3.96993022281733e-16,"LM1","Rab10"
3.88258444964887e-20,0.189602873014925,0.273,0.174,4.0347817600751e-16,"LM1","CG9662"
3.91485586242654e-20,0.537234006029765,0.114,0.059,4.06831821223366e-16,"LM1","Klp64D"
4.06491220205357e-20,0.383471933274727,0.419,0.304,4.22425676037407e-16,"LM1","bin3"
4.57855355477643e-20,0.52185500616751,0.112,0.058,4.75803285412367e-16,"LM1","DAAM"
4.78106830004399e-20,0.159149218487349,0.254,0.16,4.96848617740572e-16,"LM1","mRpS33"
4.90641194455905e-20,0.418756718837936,0.118,0.061,5.09874329278577e-16,"LM1","red"
4.91280204650841e-20,0.307851521323842,0.22,0.136,5.10538388673154e-16,"LM1","RNaseX25"
5.0302361970465e-20,0.421848420217125,0.079,0.035,5.22742145597073e-16,"LM1","CG4407"
5.03892765519875e-20,0.118572411038397,0.469,0.324,5.23645361928254e-16,"LM1","CG9302"
5.25219209371821e-20,0.196656531011,0.46,0.33,5.45807802379197e-16,"LM1","CG1703"
5.30816147751805e-20,-0.793075387364336,0.44,0.471,5.51624140743676e-16,"LM1","Pdcd4"
5.3509713493192e-20,0.52128501723982,0.119,0.062,5.56072942621251e-16,"LM1","CG30109"
5.42221079793896e-20,0.239531709910221,0.188,0.111,5.63476146121817e-16,"LM1","LPCAT"
5.77218884619605e-20,1.11727315121187,0.045,0.015,5.99845864896693e-16,"LM1","lncRNA:CR44779"
6.00623509132742e-20,0.23628324725626,0.27,0.175,6.24167950690746e-16,"LM1","HIP-R"
6.04663022174883e-20,0.196638152918305,0.622,0.47,6.28365812644139e-16,"LM1","Rbp1"
6.08418918214733e-20,0.241352699363465,0.22,0.136,6.3226893980875e-16,"LM1","Ufd1-like"
6.28101827850014e-20,0.318347528261269,0.229,0.144,6.52723419501734e-16,"LM1","Dronc"
6.3107318194914e-20,0.213235180687927,0.787,0.643,6.55811250681546e-16,"LM1","VhaM9.7-b"
6.51724547765624e-20,0.425174152644252,0.204,0.125,6.77272150038037e-16,"LM1","CG3638"
6.66424049796147e-20,0.152458161303453,0.399,0.272,6.92547872548156e-16,"LM1","ND-AGGG"
6.75400502653842e-20,0.312581857872978,0.219,0.137,7.01876202357872e-16,"LM1","cup"
6.87082736937453e-20,0.238264195152449,0.183,0.107,7.14016380225401e-16,"LM1","AP-1gamma"
7.2378785682539e-20,0.218363756135985,0.686,0.524,7.52160340812945e-16,"LM1","PMCA"
7.569435121581e-20,0.137933376081763,0.245,0.154,7.86615697834698e-16,"LM1","ari-1"
7.88826292902904e-20,0.265753686654366,0.24,0.151,8.19748283584698e-16,"LM1","CG5323"
7.90137126478664e-20,0.124179102162924,0.227,0.139,8.21110501836627e-16,"LM1","CG3678"
8.8280603316815e-20,0.260143151133932,0.171,0.099,9.17412029668342e-16,"LM1","TfIIB"
9.23176503015983e-20,0.196335880634971,0.155,0.087,9.5936502193421e-16,"LM1","Ocrl"
9.24150551877103e-20,0.245817388669094,0.541,0.412,9.60377253510685e-16,"LM1","hdly"
9.58461160699279e-20,-1.6924526176655,0.079,0.15,9.96032838198691e-16,"LM1","CG2444"
9.89194670067212e-20,0.396025213563037,0.217,0.135,1.02797110113385e-15,"LM1","Pgm2a"
1.00723251138041e-19,0.933603121167604,0.065,0.027,1.04671602582652e-15,"LM1","Ady43A"
1.0387991603954e-19,0.127907080524083,0.289,0.186,1.0795200874829e-15,"LM1","ste24a"
1.04887532754949e-19,0.200768961120601,0.155,0.087,1.08999124038943e-15,"LM1","AIF"
1.08028348068023e-19,0.173086974986648,0.417,0.29,1.1226305931229e-15,"LM1","elm"
1.08506797307992e-19,0.190362379600172,0.174,0.101,1.12760263762466e-15,"LM1","Tomosyn"
1.15469885303016e-19,0.334765427571414,0.149,0.083,1.19996304806895e-15,"LM1","CG11309"
1.27534160427076e-19,0.203761530679222,0.168,0.097,1.32533499515818e-15,"LM1","Keap1"
1.28725275576683e-19,0.209300837538278,0.111,0.057,1.33771306379289e-15,"LM1","kune"
1.39458797606913e-19,0.141537467899502,0.318,0.21,1.44925582473104e-15,"LM1","Vps25"
1.50293421174504e-19,0.187653582039972,0.805,0.695,1.56184923284545e-15,"LM1","mt:ND3"
1.53557663889203e-19,0.180959813643713,0.272,0.175,1.5957712431366e-15,"LM1","Uck"
1.57014462330021e-19,0.310530012385421,0.307,0.206,1.63169429253358e-15,"LM1","CG42455"
1.57874527254815e-19,0.156747296710409,0.263,0.168,1.64063208723203e-15,"LM1","MCTS1"
1.7089925180198e-19,0.293151043840373,0.461,0.339,1.77598502472618e-15,"LM1","epsilonCOP"
1.72583870458744e-19,0.960639713762445,0.049,0.018,1.79349158180727e-15,"LM1","wb"
1.75798072756508e-19,0.16358222820869,0.164,0.094,1.82689357208563e-15,"LM1","Rexo5"
1.77026844339033e-19,0.36685477183919,0.144,0.081,1.83966296637123e-15,"LM1","trbl"
1.77677340632327e-19,0.324212061918451,0.191,0.115,1.84642292385115e-15,"LM1","CG3165"
1.77692381493177e-19,0.361244389189599,0.137,0.076,1.8465792284771e-15,"LM1","GAPcenA"
1.79628597987141e-19,0.212519702721237,0.236,0.148,1.86670039028237e-15,"LM1","mRpS26"
1.80786900433226e-19,0.28891459840923,0.223,0.138,1.87873746930209e-15,"LM1","CG8360"
1.86729009617758e-19,0.265252232308771,0.252,0.161,1.94048786794774e-15,"LM1","CG10737"
1.87401363647996e-19,0.112311461250793,0.352,0.236,1.94747497102998e-15,"LM1","Usp7"
1.91187682141679e-19,0.330652426869599,0.41,0.301,1.98682239281633e-15,"LM1","puc"
1.99167131103729e-19,0.290780037170608,0.136,0.074,2.06974482642995e-15,"LM1","mRpL11"
2.03124050758802e-19,0.253161713572848,0.219,0.136,2.11086513548547e-15,"LM1","CG11076"
2.07674273864729e-19,0.125454263432553,0.309,0.203,2.15815105400226e-15,"LM1","Sf3b2"
2.17520994506126e-19,0.418944315572123,0.107,0.055,2.26047817490766e-15,"LM1","Muted"
2.18114864268691e-19,0.14988886097889,0.261,0.168,2.26664966948023e-15,"LM1","Nnp-1"
2.46752613709316e-19,0.249566945614949,0.435,0.314,2.56425316166721e-15,"LM1","RhoL"
2.48422925004512e-19,0.244340487949638,0.132,0.072,2.58161103664689e-15,"LM1","Nhe1"
2.55405908452824e-19,0.404376354267979,0.118,0.062,2.65417820064175e-15,"LM1","CG42663"
2.56619502452807e-19,2.45460022884742,0.011,0.001,2.66678986948957e-15,"LM1","CG9717"
2.64638378185988e-19,0.314859222451601,0.13,0.07,2.75012202610879e-15,"LM1","CG4042"
2.746405856654e-19,0.22837832688101,0.226,0.141,2.85406496623484e-15,"LM1","Vps37B"
2.74763485835343e-19,0.216447373921817,0.448,0.318,2.85534214480089e-15,"LM1","Rpn9"
2.77749052446929e-19,0.367000385401177,0.152,0.087,2.88636815302849e-15,"LM1","CG4552"
2.78983163293027e-19,0.198181396381358,0.182,0.107,2.89919303294114e-15,"LM1","cnn"
2.7907535998563e-19,0.281688297944756,0.475,0.349,2.90015114097067e-15,"LM1","ced-6"
2.81221379889278e-19,0.159062450805616,0.259,0.166,2.92245257980937e-15,"LM1","Psi"
2.92604990299828e-19,0.228741026983913,0.199,0.12,3.04075105919581e-15,"LM1","Hel89B"
2.95854403558658e-19,0.347367225952998,0.121,0.064,3.07451896178157e-15,"LM1","S2P"
2.99727775873114e-19,0.100985594304078,0.216,0.132,3.1147710468734e-15,"LM1","AP-1mu"
3.00168751619714e-19,0.223165389012577,0.465,0.338,3.11935366683206e-15,"LM1","Tim8"
3.10574882615239e-19,0.311135545162025,0.101,0.05,3.22749418013757e-15,"LM1","CG6153"
3.19847194853971e-19,0.138623048139945,0.232,0.144,3.32385204892247e-15,"LM1","Srp68"
3.23342281498482e-19,0.254694367404065,0.125,0.067,3.36017298933223e-15,"LM1","CG9410"
3.3403626112937e-19,0.143836235207102,0.316,0.21,3.47130482565642e-15,"LM1","AdipoR"
3.3653519604076e-19,0.271900285693318,0.14,0.078,3.49727375725557e-15,"LM1","or"
3.375031788967e-19,0.13436561170567,0.318,0.211,3.50733303509451e-15,"LM1","Ubc4"
3.48017705823702e-19,0.300469591506279,0.159,0.091,3.61659999891991e-15,"LM1","Liprin-alpha"
3.55254500148503e-19,0.21599732372932,0.195,0.117,3.69180476554324e-15,"LM1","CG10343"
3.57100349691425e-19,0.160110857856089,0.263,0.169,3.71098683399329e-15,"LM1","alien"
3.60362065228734e-19,0.257308172936939,0.169,0.098,3.744882581857e-15,"LM1","mRpL41"
3.63911978029388e-19,0.19017038220299,0.206,0.125,3.7817732756814e-15,"LM1","CG10616"
3.65006281392784e-19,0.451665267707036,0.107,0.055,3.79314527623381e-15,"LM1","CG1635"
3.68014509137775e-19,0.179262874943325,0.173,0.101,3.82440677895976e-15,"LM1","CG7332"
3.72383341486465e-19,0.359676455542912,0.174,0.103,3.86980768472735e-15,"LM1","CG17019"
3.94522368568418e-19,0.368954353586885,0.117,0.062,4.099876454163e-15,"LM1","HBS1"
4.06192291331501e-19,0.160468717355323,0.287,0.187,4.22115029151696e-15,"LM1","CG7461"
4.11819947102607e-19,0.17186291995653,0.252,0.16,4.27963289029029e-15,"LM1","strat"
4.16928667283613e-19,0.388998088903102,0.102,0.052,4.33272271041131e-15,"LM1","udt"
4.21764805169996e-19,0.470902234259591,0.165,0.097,4.3829798553266e-15,"LM1","Prestin"
4.2291943343735e-19,0.301581531552168,0.118,0.062,4.39497875228094e-15,"LM1","DMAP1"
4.32312258309653e-19,0.371254629907925,0.163,0.095,4.49258898835391e-15,"LM1","CG5535"
4.51460229980656e-19,0.14745293943227,0.335,0.224,4.69157470995898e-15,"LM1","CG17271"
4.53651364120515e-19,0.218184972945611,0.583,0.433,4.71434497594039e-15,"LM1","Rab2"
4.60682242766733e-19,0.500191411042049,0.093,0.046,4.78740986683189e-15,"LM1","Rab19"
4.67504641754033e-19,0.127342447884295,0.294,0.192,4.85830823710791e-15,"LM1","Pop2"
4.69137013752514e-19,0.188832820709452,0.171,0.1,4.87527184691612e-15,"LM1","ppan"
4.87785493779418e-19,0.28112866391246,0.58,0.453,5.06906685135572e-15,"LM1","Hsc70Cb"
4.89682277623523e-19,0.211838247652504,0.257,0.166,5.08877822906365e-15,"LM1","vtd"
4.94474682190414e-19,0.352941939250748,0.115,0.061,5.13858089732278e-15,"LM1","mst"
5.01031746652836e-19,0.239731151306276,0.165,0.096,5.20672191121628e-15,"LM1","Golgin245"
5.1273289719708e-19,0.11875293008953,0.298,0.196,5.32832026767205e-15,"LM1","NTPase"
5.17125787712995e-19,0.385129640072586,0.134,0.074,5.37397118591345e-15,"LM1","CG4287"
5.40117594653643e-19,0.22261652415347,0.309,0.206,5.61290204364066e-15,"LM1","CG8223"
5.41692847487153e-19,0.19031908445133,0.476,0.345,5.6292720710865e-15,"LM1","CG9911"
5.60150883147329e-19,0.254038497851312,0.157,0.09,5.82108797766704e-15,"LM1","Ttd14"
5.60327711167783e-19,0.203612101606559,0.241,0.153,5.82292557445561e-15,"LM1","Synd"
5.61066908960527e-19,0.22282053706497,0.288,0.19,5.83060731791779e-15,"LM1","Sk2"
6.08392430089175e-19,0.170089521288279,0.293,0.192,6.32241413348671e-15,"LM1","CG32425"
6.19131265212123e-19,0.243227195572893,0.472,0.343,6.43401210808439e-15,"LM1","Rpt6"
6.23821980410754e-19,0.135071051968561,0.405,0.28,6.48275802042855e-15,"LM1","Uch-L5"
6.35784121755712e-19,0.263687503671055,0.133,0.073,6.60706859328536e-15,"LM1","GstT2"
6.45022773423657e-19,0.21506114756045,0.119,0.063,6.70307666141864e-15,"LM1","CG4332"
6.63146724171882e-19,0.163124636656208,0.241,0.153,6.8914207575942e-15,"LM1","mRpL16"
6.66748901487553e-19,0.180312703475322,0.226,0.142,6.92885458425865e-15,"LM1","Rpb7"
6.82756986733786e-19,1.92305960895515,0.017,0.003,7.0952106061375e-15,"LM1","lncRNA:CR44953"
6.92681575922412e-19,0.251429046469103,0.155,0.088,7.1983469369857e-15,"LM1","CG8485"
7.01115834191559e-19,-1.17435499612922,0.2,0.284,7.28599574891869e-15,"LM1","18SrRNA:CR41548"
7.07485983479186e-19,0.164705812653632,0.357,0.244,7.3521943403157e-15,"LM1","ATPCL"
7.18758315960541e-19,0.571188057857427,0.106,0.055,7.46933641946194e-15,"LM1","CG11593"
7.1902860516933e-19,0.282303098932556,0.122,0.065,7.47214526491968e-15,"LM1","PIG-S"
7.3157615200855e-19,0.250114516595009,0.176,0.104,7.60253937167285e-15,"LM1","CG3732"
7.49955371049217e-19,0.21093905710762,0.456,0.326,7.79353621594346e-15,"LM1","SmF"
8.12978590975389e-19,2.76852820176943,0.011,0.001,8.44847351741625e-15,"LM1","ort"
8.39446679963654e-19,0.159765583256432,0.496,0.355,8.72352989818229e-15,"LM1","Rpn7"
8.47240915185781e-19,0.325229733442535,0.339,0.235,8.80452759061063e-15,"LM1","ham"
8.73546506104796e-19,0.2637761669394,0.945,0.885,9.07789529144104e-15,"LM1","Cp1"
8.90488720552504e-19,0.140790697663235,0.44,0.309,9.25395878398162e-15,"LM1","caz"
9.84618347499203e-19,0.380673845647433,0.132,0.073,1.02321538672117e-14,"LM1","Rep"
1.01208713828088e-18,0.159723215829655,0.329,0.221,1.05176095410149e-14,"LM1","Nedd4"
1.05381439708952e-18,0.197379406783357,0.219,0.137,1.09512392145542e-14,"LM1","mRpL35"
1.10897404439677e-18,0.282379463380434,0.534,0.414,1.15244582693712e-14,"LM1","Cyt-c1"
1.11734606664197e-18,0.434716933806489,0.089,0.043,1.16114603245433e-14,"LM1","CG5608"
1.12181759460192e-18,0.894812423187476,0.041,0.014,1.16579284431032e-14,"LM1","CR43281"
1.1246454332733e-18,0.113174337998032,0.455,0.315,1.16873153425762e-14,"LM1","wol"
1.13686222463392e-18,0.156046802722821,0.311,0.207,1.18142722383957e-14,"LM1","AIMP2"
1.18265991491819e-18,0.173363756694272,0.197,0.119,1.22902018358299e-14,"LM1","SRm160"
1.18578500646363e-18,0.280125622130768,0.144,0.081,1.232267778717e-14,"LM1","CG42375"
1.20892594583166e-18,0.148238091888692,0.289,0.189,1.25631584290826e-14,"LM1","Fip1"
1.21797891171441e-18,0.325547372535969,0.207,0.129,1.26572368505361e-14,"LM1","Hydr2"
1.27861705136693e-18,0.49981145475253,0.066,0.028,1.32873883978051e-14,"LM1","hwt"
1.3196748491488e-18,0.208039116939858,0.198,0.121,1.37140610323543e-14,"LM1","CG11563"
1.32510714884886e-18,0.215000442753726,0.158,0.091,1.37705134908374e-14,"LM1","CG11360"
1.36185490312763e-18,0.445435422662773,0.361,0.262,1.41523961533024e-14,"LM1","Traf-like"
1.36208685261727e-18,0.270448369715051,0.163,0.095,1.41548065723987e-14,"LM1","Fak"
1.36586055080114e-18,0.608735941294211,0.072,0.032,1.41940228439255e-14,"LM1","CG31195"
1.44561886016755e-18,0.174328869750092,0.139,0.078,1.50228711948611e-14,"LM1","Ubr1"
1.45233965359756e-18,0.170141988209037,0.539,0.393,1.50927136801859e-14,"LM1","Sec13"
1.51906035181279e-18,0.254865031506707,0.316,0.213,1.57860751760385e-14,"LM1","pigs"
1.53473142790004e-18,0.269098329808847,0.22,0.138,1.59489289987373e-14,"LM1","Mob4"
1.5433821225564e-18,0.11097261274494,0.428,0.299,1.60388270176061e-14,"LM1","CG1440"
1.57261888651292e-18,0.213388038491245,0.663,0.529,1.63426554686423e-14,"LM1","CG33129"
1.62008857423312e-18,0.30834713472635,0.265,0.176,1.68359604634306e-14,"LM1","CG5522"
1.64847540620633e-18,0.20217248336901,0.232,0.147,1.71309564212962e-14,"LM1","CG2147"
1.65362849786209e-18,-0.146050040833606,0.995,0.984,1.71845073497829e-14,"LM1","RpL3"
1.73711587102088e-18,0.161956063986304,0.23,0.146,1.8052108131649e-14,"LM1","mRpL3"
1.76266962622942e-18,0.131793914989274,0.189,0.113,1.83176627557762e-14,"LM1","CG9536"
1.79022779872327e-18,0.191791659536084,0.588,0.457,1.86040472843322e-14,"LM1","Gapdh2"
1.79360695783852e-18,0.222662948707776,0.203,0.124,1.86391635058579e-14,"LM1","CG14543"
1.80957610312856e-18,0.140274130730033,0.443,0.311,1.8805114863712e-14,"LM1","Tim23"
1.86058002055925e-18,0.175468162063448,0.272,0.178,1.93351475736517e-14,"LM1","Dhc64C"
1.8848090765727e-18,0.187147876534133,0.207,0.128,1.95869359237435e-14,"LM1","PIG-B"
1.90168200106966e-18,1.38403243686188,0.032,0.009,1.97622793551159e-14,"LM1","CG34198"
1.95126538353505e-18,0.154852956848358,0.371,0.255,2.02775498656962e-14,"LM1","ND-24"
1.97474443833397e-18,0.258088822259284,0.237,0.152,2.05215442031666e-14,"LM1","CG4593"
2.01732091993265e-18,0.416812424354547,0.104,0.053,2.09639989999401e-14,"LM1","mIF3"
2.07566675944585e-18,0.296421642139285,0.203,0.126,2.15703289641613e-14,"LM1","CG32486"
2.20507198015001e-18,0.194277915916351,0.232,0.147,2.29151080177189e-14,"LM1","CG34117"
2.25517522140298e-18,0.12289278380552,0.429,0.3,2.34357809008198e-14,"LM1","rump"
2.35340616315251e-18,0.173015921867123,0.384,0.264,2.44565968474809e-14,"LM1","PlexA"
2.38843611794734e-18,-0.992291067180897,0.209,0.283,2.48206281377087e-14,"LM1","Nepl20"
2.40731128340969e-18,0.302348758140265,0.143,0.081,2.50167788571935e-14,"LM1","CG5339"
2.4130489520261e-18,0.688538051302338,0.055,0.022,2.50764047094553e-14,"LM1","Blos4"
2.43373560352978e-18,0.211446693503572,0.168,0.098,2.52913803918815e-14,"LM1","CG13319"
2.52627877116545e-18,0.197262397964533,0.181,0.109,2.62530889899513e-14,"LM1","mRpL17"
2.55073577812897e-18,0.241608702782257,0.19,0.116,2.65072462063163e-14,"LM1","GILT1"
2.55868150913131e-18,1.62694215829571,0.044,0.016,2.65898182428926e-14,"LM1","lncRNA:CR44138"
2.57452948984083e-18,0.368108402914828,0.141,0.08,2.67545104584259e-14,"LM1","CG10973"
2.77944988353297e-18,0.211920031757192,0.189,0.115,2.88840431896747e-14,"LM1","LSm1"
2.79841449337083e-18,0.418310269521912,0.134,0.075,2.90811234151097e-14,"LM1","Nrx-IV"
2.87547486988447e-18,0.314125334062704,0.161,0.094,2.98819348478394e-14,"LM1","CG31224"
